103,1110404,"1110404","礼文","れぶん","虻田郡豊浦町字礼文華","140.595013","42.580422","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
104,1110405,"1110405","大岸","おおきし","虻田郡豊浦町字大岸","140.639036","42.585969","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
105,1110406,"1110406","豊浦","とようら","虻田郡豊浦町字旭町","140.71536","42.580323","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
106,1110407,"1110407","洞爺","とうや","虻田郡洞爺湖町旭町","140.763959","42.55055","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
107,1110408,"1110408","有珠","うす","伊達市有珠町","140.793969","42.513267","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
108,1110409,"1110409","長和","ながわ","伊達市長和町","140.833783","42.488262","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
109,1110410,"1110410","伊達紋別","だてもんべつ","伊達市山下町","140.855802","42.469395","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
110,1110411,"1110411","北舟岡","きたふなおか","伊達市舟岡町","140.880259","42.450528","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
111,1110412,"1110412","稀府","まれっぷ","伊達市南稀府町","140.898836","42.425567","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
112,1110413,"1110413","黄金","こがね","伊達市南黄金町","140.907781","42.386441","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
113,1110414,"1110414","崎守","さきもり","室蘭市崎守町","140.927141","42.373968","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
114,1110415,"1110415","本輪西","もとわにし","室蘭市本輪西町１丁目","140.977561","42.358734","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
115,1110416,"1110416","室蘭","むろらん","室蘭市入江町１","140.97571","42.317864","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
116,1110417,"1110417","母恋","ぼこい","室蘭市母恋北町１丁目","140.990018","42.317295","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
117,1110418,"1110418","御崎","みさき","室蘭市御崎町２丁目","140.993881","42.329014","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
118,1110419,"1110419","輪西","わにし","室蘭市仲町","141.005743","42.333775","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
119,1110420,"1110420","東室蘭","ひがしむろらん","室蘭市東町２丁目","141.026411","42.349374","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
120,1110421,"1110421","鷲別","わしべつ","登別市鷲別町２丁目","141.042759","42.35953","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
121,1110422,"1110422","幌別","ほろべつ","登別市幌別町３丁目","141.107293","42.409782","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
122,1110423,"1110423","富浦","とみうら","登別市富浦町１丁目","141.156878","42.441957","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
123,1110424,"1110424","登別","のぼりべつ","登別市登別港町１丁目","141.180931","42.45207","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
124,1110425,"1110425","虎杖浜","こじょうはま","白老郡白老町字虎杖浜","141.215092","42.464695","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
125,1110426,"1110426","竹浦","たけうら","白老郡白老町字竹浦","141.260395","42.49284","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
126,1110427,"1110427","北吉原","きたよしはら","白老郡白老町字北吉原","141.286199","42.509119","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
127,1110428,"1110428","萩野","はぎの","白老郡白老町字萩野","141.30603","42.521159","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
128,1110429,"1110429","白老","しらおい","白老郡白老町東町１丁目","141.360054","42.55474","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
129,1110430,"1110430","社台","しゃだい","白老郡白老町字社台","141.417433","42.578682","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
130,1110431,"1110431","錦岡","にしきおか","苫小牧市字錦岡","141.48722","42.6025","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
131,1110432,"1110432","糸井","いとい","苫小牧市日吉町３丁目","141.546187","42.6225","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
132,1110433,"1110433","青葉","あおば","苫小牧市青葉町１丁目","141.568278","42.62999","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
133,1110434,"1110434","苫小牧","とまこまい","苫小牧市表町６丁目","141.596837","42.639665","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
134,1110501,"1110434","苫小牧","とまこまい","苫小牧市表町６丁目","141.596837","42.639665","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
135,1110502,"1110502","沼ノ端","ぬまのはた","苫小牧市字沼ノ端","141.693132","42.672057","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
136,1110503,"1110503","遠浅","とあさ","勇払郡安平町遠浅","141.769568","42.729533","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
137,1110504,"1110504","早来","はやきた","勇払郡安平町早来大町","141.814106","42.765237","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
138,1110505,"1110505","安平","あびら","勇払郡安平町安平","141.825283","42.814007","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
139,1110506,"1110506","追分","おいわけ","勇払郡安平町追分中央","141.810678","42.873316","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
140,1110507,"1110507","三川","みかわ","夕張郡由仁町三川","141.800778","42.945029","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
